portion_id	analyte_id	bcr_analyte_uuid	subportion_sequence	gel_image_file	well_number	analyte_type	is_derived_from_ffpe	bcr_analyte_barcode	amount	a260_a280_ratio	concentration	spectrophotometer_method	analyte_type_id
TCGA-2A-A8VL-01A-21	TCGA-2A-A8VL-01A-21D	38067CE0-594B-4F65-A912-8A5F85B49B65	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-2A-A8VL-01A-21D	36.92		0.15	PicoGreen	D
TCGA-KK-A8ID-01A-11	TCGA-KK-A8ID-01A-11R	E8AA432F-A8B9-41FA-96C2-9E395D40291D		https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-KK-A8ID-01A-11R	44.8	1.89	0.18	UV Spec	R
TCGA-G9-6385-11A-01	TCGA-G9-6385-11A-01D	7fcb2afd-e0df-4dd9-92f6-9beb7453c499		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-G9-6385-11A-01D	59.4	1.9	0.17	UV Spec	D
TCGA-HC-8259-10A-01	TCGA-HC-8259-10A-01D	a54ff65a-bee2-4db5-831c-c93a3f2d31ec		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-HC-8259-10A-01D	226.6		0.16	PicoGreen	D
TCGA-EJ-7327-01A-11	TCGA-EJ-7327-01A-11D	de1f6eb6-bcad-4473-96ee-d4f68821716b	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-7327-01A-11D	261.3		0.14	PicoGreen	D
TCGA-HC-8259-10A-01	TCGA-HC-8259-10A-01W	ae011ca9-c30d-43f6-83c1-a242a0244d42		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-HC-8259-10A-01W	205		0.5	PicoGreen	W
TCGA-G9-6385-11A-01	TCGA-G9-6385-11A-01W	730dc5fa-5e09-4afa-ac38-cfc73f30d0df		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-G9-6385-11A-01W	199		0.5	PicoGreen	W
TCGA-XK-AAIR-10A-01	TCGA-XK-AAIR-10A-01D	2C40AF8F-1934-4DF3-BB42-5F3DBD3B4710		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-XK-AAIR-10A-01D	32.2		0.14	PicoGreen	D
TCGA-EJ-7327-01A-11	TCGA-EJ-7327-01A-11R	5d7cab9f-c01d-4269-9dfd-59c8bd119207	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-EJ-7327-01A-11R	81.2		0.16	UV Spec	R
TCGA-EJ-7327-01A-11	TCGA-EJ-7327-01A-11W	f4201a94-3440-4bb1-aab0-5aa0ce17072e	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-7327-01A-11W	156		0.5	PicoGreen	W
TCGA-CH-5764-11A-01	TCGA-CH-5764-11A-01D	c1ea5dec-1e02-4033-9c99-f8465c8dff32		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-CH-5764-11A-01D	52.7	2	0.16	UV Spec	D
TCGA-EJ-A8FU-01A-11	TCGA-EJ-A8FU-01A-11W	8D09B982-1256-4674-B383-D6CA4B4BB3C8		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-A8FU-01A-11W					W
TCGA-VN-A88R-01A-11	TCGA-VN-A88R-01A-11W	AD56AD40-8276-42A2-B4F0-48FA68003BE0	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-VN-A88R-01A-11W					W
TCGA-EJ-A8FU-01A-11	TCGA-EJ-A8FU-01A-11R	2D4E4925-6AC8-498F-882B-4BBF319F6B7B		https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-EJ-A8FU-01A-11R	6.62	1.94	0.18	UV Spec	R
TCGA-KK-A8IL-11A-11	TCGA-KK-A8IL-11A-11W	14CB0F20-41B2-487A-932A-4A95FFCE091A		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-KK-A8IL-11A-11W					W
TCGA-VN-A88R-01A-11	TCGA-VN-A88R-01A-11R	3D805D89-3533-41C8-9EAF-3CC91F910B30	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-VN-A88R-01A-11R	60.33	1.93	0.18	UV Spec	R
TCGA-EJ-5531-10A-01	TCGA-EJ-5531-10A-01W	a9e4db4d-f12c-4bb4-97cf-39880ac60cc3		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-5531-10A-01W	184		0.5	UV Spec	W
TCGA-VN-A88R-01A-11	TCGA-VN-A88R-01A-11D	72A63F1D-41B2-4C50-85FB-E76A356EE917	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-VN-A88R-01A-11D	27.77		0.15	PicoGreen	D
TCGA-XK-AAIW-10A-01	TCGA-XK-AAIW-10A-01D	7A770D55-E355-48ED-8476-858AB2EBA20E		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-XK-AAIW-10A-01D	19.46		0.16	PicoGreen	D
TCGA-EJ-A8FU-01A-11	TCGA-EJ-A8FU-01A-11D	C74495D9-63BF-4AC0-B10E-04B3B06103C1		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-A8FU-01A-11D	6.88		0.17	PicoGreen	D
TCGA-CH-5764-11A-01	TCGA-CH-5764-11A-01W	47ab8de7-1513-4461-8894-645ffe7bcb9a		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-CH-5764-11A-01W	167		0.5	UV Spec	W
TCGA-KK-A8IL-11A-11	TCGA-KK-A8IL-11A-11D	3C9FD80B-69FB-40AC-BFC4-2289DFAD4BD3		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-KK-A8IL-11A-11D	14.03		0.15	PicoGreen	D
TCGA-EJ-5531-10A-01	TCGA-EJ-5531-10A-01D	44018cef-8522-4fb9-bacc-d68313e1bb5e		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-5531-10A-01D	621.4	1.9	0.16	UV Spec	D
TCGA-2A-A8VV-10A-01	TCGA-2A-A8VV-10A-01W	844149EF-CD93-4F57-8A8D-F791C7078FE4		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-2A-A8VV-10A-01W					W
TCGA-EJ-7327-10A-01	TCGA-EJ-7327-10A-01W	e4069a5d-baa4-4791-87f8-514381eaea4a		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-7327-10A-01W	195		0.5	PicoGreen	W
TCGA-EJ-5499-01A-01	TCGA-EJ-5499-01A-01R	d67d1f8e-dd39-4004-8eb9-a3bc8a760ff9		https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-EJ-5499-01A-01R	58.8	1.8	0.15	UV Spec	R
TCGA-KK-A8IB-11A-11	TCGA-KK-A8IB-11A-11W	3562AA6C-EB3E-4F29-ABBF-EFC66C1B201A		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-KK-A8IB-11A-11W					W
TCGA-VP-A875-01A-31	TCGA-VP-A875-01A-31R	D78E52BA-FB17-4FA0-A4BE-8FF300CF328B	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-VP-A875-01A-31R	51.83	1.91	0.18	UV Spec	R
TCGA-2A-A8VV-10A-01	TCGA-2A-A8VV-10A-01D	3549E67E-C51B-4451-AE3F-D82AEDDEFB1C		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-2A-A8VV-10A-01D	26.95		0.16	PicoGreen	D
TCGA-HC-7075-01A-11	TCGA-HC-7075-01A-11W	59e20f34-b596-41a0-854d-19ac64359905	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-HC-7075-01A-11W	175		0.5	PicoGreen	W
TCGA-EJ-7327-10A-01	TCGA-EJ-7327-10A-01D	ffbe193b-4eae-48ff-b789-bc8a5539610e		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-7327-10A-01D	403.6		0.16	PicoGreen	D
TCGA-KK-A8IB-11A-11	TCGA-KK-A8IB-11A-11D	555491B1-4592-436B-9989-62E3972F3834		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-KK-A8IB-11A-11D	14.93		0.16	PicoGreen	D
TCGA-VP-A875-01A-31	TCGA-VP-A875-01A-31D	51A90A8B-B24F-49D9-8155-8CA76EC5370D	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-VP-A875-01A-31D	41.79		0.14	PicoGreen	D
TCGA-EJ-7797-10A-01	TCGA-EJ-7797-10A-01W	beb815dd-9130-4e4c-9ec5-036873357251		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-7797-10A-01W	224		0.5	PicoGreen	W
TCGA-CH-5739-01A-11	TCGA-CH-5739-01A-11W	04223e83-aae9-43f0-abe0-b54adbda0e1f	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-CH-5739-01A-11W	137		0.5	UV Spec	W
TCGA-VN-A88I-01A-11	TCGA-VN-A88I-01A-11D	B73C6850-7345-4CC4-9A27-38AB5B704359	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-VN-A88I-01A-11D	12.7		0.17	PicoGreen	D
TCGA-CH-5739-01A-11	TCGA-CH-5739-01A-11R	350438ed-1659-498a-8a8f-ee5d316caa78	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-CH-5739-01A-11R	73.8	1.8	0.16	UV Spec	R
TCGA-HC-A4ZV-10A-01	TCGA-HC-A4ZV-10A-01W	9C0CB0DF-492B-4C77-8268-696A40538D9F		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-HC-A4ZV-10A-01W					W
TCGA-EJ-7797-10A-01	TCGA-EJ-7797-10A-01D	f9be1666-fc75-4f8f-bf7c-a7c8b74ad735		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-7797-10A-01D	296		0.16	PicoGreen	D
TCGA-VN-A88I-01A-11	TCGA-VN-A88I-01A-11W	63E7D8CF-991A-4AA5-A73F-F6129D25FC16	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-VN-A88I-01A-11W					W
TCGA-CH-5739-01A-11	TCGA-CH-5739-01A-11D	3e2de226-27c6-4cda-ae08-678e98946c73	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-CH-5739-01A-11D	173.7	1.9	0.16	UV Spec	D
TCGA-XA-A8JR-10A-01	TCGA-XA-A8JR-10A-01D	5DC40448-C96F-4588-B385-85A007145220		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-XA-A8JR-10A-01D	12.64		0.17	PicoGreen	D
TCGA-HC-A4ZV-10A-01	TCGA-HC-A4ZV-10A-01D	3B17D81B-26D6-4053-AA83-CE93D50AF039		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-HC-A4ZV-10A-01D	8.27		0.15	PicoGreen	D
TCGA-VN-A88I-01A-11	TCGA-VN-A88I-01A-11R	CD689D12-C545-4005-9748-C23D0B9BB40D	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-VN-A88I-01A-11R	13.82	1.74	0.16	UV Spec	R
TCGA-EJ-5504-10A-01	TCGA-EJ-5504-10A-01W	9fda34dc-409e-4af5-a0ed-0df4fc062837		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-5504-10A-01W	177		0.5	UV Spec	W
TCGA-EJ-5497-10A-01	TCGA-EJ-5497-10A-01D	91140026-630e-43cd-b6c8-44cf3f80623b		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-5497-10A-01D	1203.4	1.9	0.16	UV Spec	D
TCGA-HI-7170-10A-01	TCGA-HI-7170-10A-01D	4c8d3657-220f-464b-bb99-a6614260e8de		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-HI-7170-10A-01D	157.6		0.17	PicoGreen	D
TCGA-2A-A8W3-01A-11	TCGA-2A-A8W3-01A-11D	F69684D3-41F5-4F2B-A8DD-80C7DBF9032C	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-2A-A8W3-01A-11D	30.7		0.15	PicoGreen	D
TCGA-KK-A6E7-01A-11	TCGA-KK-A6E7-01A-11D	37D499EC-2406-4E9D-A771-355734E60DD1	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-KK-A6E7-01A-11D	14.93		0.16	PicoGreen	D
TCGA-2A-A8VO-01A-11	TCGA-2A-A8VO-01A-11R	1D33C4D8-11FF-449E-816E-B900A8E08BA9	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-2A-A8VO-01A-11R	36.06	1.89	0.18	UV Spec	R
TCGA-VP-A876-01A-11	TCGA-VP-A876-01A-11R	42B4F357-2301-4345-949D-0905CB0B399F	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-VP-A876-01A-11R	21.26	1.84	0.16	UV Spec	R
TCGA-YL-A8HK-01A-11	TCGA-YL-A8HK-01A-11R	FB7217E8-DC80-4D95-9B76-805DE4026277		https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-YL-A8HK-01A-11R	22.41	1.83	0.17	UV Spec	R
TCGA-EJ-8468-01A-21	TCGA-EJ-8468-01A-21D	655c4758-05c4-4cf9-96a8-1098b7fec9af	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-8468-01A-21D	255		0.16	PicoGreen	D
TCGA-VP-A876-01A-11	TCGA-VP-A876-01A-11W	628D6DB3-C09F-434F-9A68-8D8F7E0111FA	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-VP-A876-01A-11W					W
TCGA-2A-A8VO-01A-11	TCGA-2A-A8VO-01A-11W	BC7C60DE-8C6D-4554-B41C-A7BBB3EC0129	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-2A-A8VO-01A-11W					W
TCGA-YL-A8HK-01A-11	TCGA-YL-A8HK-01A-11W	45CCFD36-3FD3-4076-B03B-DDAA2E8EAB3C		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-YL-A8HK-01A-11W					W
TCGA-KK-A6E7-01A-11	TCGA-KK-A6E7-01A-11R	06B41E01-5540-444B-A15B-F162F4C2F90C	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-KK-A6E7-01A-11R	19.89	1.88	0.16	UV Spec	R
TCGA-EJ-5497-10A-01	TCGA-EJ-5497-10A-01W	3700b33d-1773-4d68-8b8a-986aa3d4ea8d		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-5497-10A-01W	186		0.5	UV Spec	W
TCGA-2A-A8W3-01A-11	TCGA-2A-A8W3-01A-11R	6303B1AB-93C0-42EE-AB8C-0E67E8FAEC9B	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-2A-A8W3-01A-11R	37.04	1.92	0.17	UV Spec	R
TCGA-KK-A6E7-01A-11	TCGA-KK-A6E7-01A-11W	7E03067E-5EF6-411B-9CEF-AC205478F348	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-KK-A6E7-01A-11W					W
TCGA-2A-A8W3-01A-11	TCGA-2A-A8W3-01A-11W	0684CD41-B3E1-489F-A6FC-616C25537D46	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-2A-A8W3-01A-11W					W
TCGA-HI-7170-10A-01	TCGA-HI-7170-10A-01W	fc764bfc-4a2f-4129-96bb-9d75b87dd4b9		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-HI-7170-10A-01W	162		0.5	PicoGreen	W
TCGA-EJ-8468-01A-21	TCGA-EJ-8468-01A-21W	27957F46-A193-4ADB-9451-73F8D6F09CAE	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-8468-01A-21W					W
TCGA-YL-A8HK-01A-11	TCGA-YL-A8HK-01A-11D	FA19CA61-D58D-4CF6-85D0-320FF7BB09CC		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-YL-A8HK-01A-11D	24.27		0.17	PicoGreen	D
TCGA-EJ-8468-01A-21	TCGA-EJ-8468-01A-21R	4c341fc1-76ac-4495-bf85-b931fd5aee79	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-EJ-8468-01A-21R	165.2		0.15	UV Spec	R
TCGA-2A-A8VO-01A-11	TCGA-2A-A8VO-01A-11D	6193324A-9D32-49F3-A18F-BAD41B3277E7	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-2A-A8VO-01A-11D	27.61		0.15	PicoGreen	D
TCGA-VP-A876-01A-11	TCGA-VP-A876-01A-11D	E272DAAC-A481-4993-A5E5-C89DF348A7E8	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-VP-A876-01A-11D	15.47		0.17	PicoGreen	D
TCGA-ZG-A9MC-01A-31	TCGA-ZG-A9MC-01A-31R	83F01116-60B0-41A2-A22A-08281CB6837E	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-ZG-A9MC-01A-31R	9.98	1.79	0.17	UV Spec	R
TCGA-HC-8259-01A-11	TCGA-HC-8259-01A-11W	b35cf1bf-b256-4b3e-9471-fbcf3112c137	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-HC-8259-01A-11W	198		0.5	PicoGreen	W
TCGA-XJ-A83H-01A-11	TCGA-XJ-A83H-01A-11D	910209EE-75E8-4A97-9607-CA74282DD1BB	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-XJ-A83H-01A-11D	24.45		0.14	PicoGreen	D
TCGA-HC-8259-01A-11	TCGA-HC-8259-01A-11R	61d16f0a-e26b-4993-81a3-a0fef2703c9b	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-HC-8259-01A-11R	135.2		0.16	UV Spec	R
TCGA-VP-A87H-10A-01	TCGA-VP-A87H-10A-01W	86F510F3-7DA4-46E6-BB38-C83B4CAA1E7E		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-VP-A87H-10A-01W					W
TCGA-M7-A722-01A-12	TCGA-M7-A722-01A-12W	442E538E-80C4-4547-9843-6F2EAD0307B1	2	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-M7-A722-01A-12W					W
TCGA-M7-A722-01A-12	TCGA-M7-A722-01A-12R	4F9EC850-D185-410C-8C11-CF5A254BCBCA	2	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-M7-A722-01A-12R	56.67	1.8	0.15	UV Spec	R
TCGA-HC-8259-01A-11	TCGA-HC-8259-01A-11D	dfee0e42-a839-42dd-a655-c06cdc6b1d3d	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-HC-8259-01A-11D	101.3		0.14	PicoGreen	D
TCGA-XJ-A83H-01A-11	TCGA-XJ-A83H-01A-11R	F1BC442A-E9CB-4BC0-84BB-D9C97388B39E	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-XJ-A83H-01A-11R	26.24	1.79	0.18	UV Spec	R
TCGA-XJ-A83H-01A-11	TCGA-XJ-A83H-01A-11W	0A212146-E920-4241-BE7E-417EEE66DE25	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-XJ-A83H-01A-11W					W
TCGA-M7-A722-01A-12	TCGA-M7-A722-01A-12D	5B74635B-4DF3-4591-9E41-667FBEA98CCD	2	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-M7-A722-01A-12D	58.41		0.15	PicoGreen	D
TCGA-V1-A8ML-10A-01	TCGA-V1-A8ML-10A-01W	D4EC4D87-93FE-4B2D-B8E5-2DF185B5DC82		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-V1-A8ML-10A-01W					W
TCGA-VP-A87H-10A-01	TCGA-VP-A87H-10A-01D	6A2E60FB-D65B-4670-96AD-860C56F15A8A		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-VP-A87H-10A-01D	51.87		0.16	PicoGreen	D
TCGA-KK-A8I8-01A-11	TCGA-KK-A8I8-01A-11R	371C39EF-B8D6-46CD-BC28-4BAF8FDDD384		https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-KK-A8I8-01A-11R	20.13	1.88	0.16	UV Spec	R
TCGA-CH-5766-11A-01	TCGA-CH-5766-11A-01D	2280a390-e774-4e34-acc5-9e9ce065fc8e		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-CH-5766-11A-01D	52.7	2	0.14	UV Spec	D
TCGA-KK-A5A1-11A-12	TCGA-KK-A5A1-11A-12W	E3DF9B55-71B2-4458-8808-C36CC6698ED0	2	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-KK-A5A1-11A-12W					W
TCGA-KK-A8I8-01A-11	TCGA-KK-A8I8-01A-11W	A4F317F5-A7C3-452F-9968-3AC21BCA8358		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-KK-A8I8-01A-11W					W
TCGA-YL-A9WJ-01A-11	TCGA-YL-A9WJ-01A-11D	9FD62194-FE39-43D1-A6DF-2575DD8A7695	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-YL-A9WJ-01A-11D	16.88		0.15	PicoGreen	D
TCGA-HC-A8D0-01A-11	TCGA-HC-A8D0-01A-11D	C1366813-8950-4D63-BF33-44014A765F49		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-HC-A8D0-01A-11D	29.48		0.16	PicoGreen	D
TCGA-VN-A88P-01A-11	TCGA-VN-A88P-01A-11W	C37B1BBB-9EC2-4CB1-8229-867DC6DD7918	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-VN-A88P-01A-11W					W
TCGA-EJ-7328-01A-31	TCGA-EJ-7328-01A-31R	6409ded6-fb2d-40a0-b1de-5f642a416270	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-EJ-7328-01A-31R	161.2		0.15	UV Spec	R
TCGA-VN-A88P-01A-11	TCGA-VN-A88P-01A-11R	A0A1ABC6-6086-44E2-9D7E-DFE7F151D07C	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-VN-A88P-01A-11R	18.03	1.96	0.18	UV Spec	R
TCGA-EJ-7328-01A-31	TCGA-EJ-7328-01A-31W	b8dc151e-18ed-4893-98f0-01df3d8ed035	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-7328-01A-31W	154		0.5	PicoGreen	W
TCGA-CH-5766-11A-01	TCGA-CH-5766-11A-01W	5c4f1b33-f2ee-433a-b9ac-8b46b3c1f17f		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-CH-5766-11A-01W	167		0.5	UV Spec	W
TCGA-YL-A9WJ-01A-11	TCGA-YL-A9WJ-01A-11R	78CBAA63-B60D-46A2-8D2A-9B6FA653234B	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-YL-A9WJ-01A-11R	22.46	1.88	0.17	UV Spec	R
TCGA-HC-A8D0-01A-11	TCGA-HC-A8D0-01A-11W	7FA5F0EE-592C-4D65-9D2C-43567E0B74F8		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-HC-A8D0-01A-11W					W
TCGA-YL-A9WJ-01A-11	TCGA-YL-A9WJ-01A-11W	703C4E8D-B1C2-47B2-85A6-E22962B7A99C	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-YL-A9WJ-01A-11W					W
TCGA-KK-A8I8-01A-11	TCGA-KK-A8I8-01A-11D	7C4E377E-39D5-424A-81BF-8F51B1F172D9		https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-KK-A8I8-01A-11D	21.52		0.17	PicoGreen	D
TCGA-EJ-5499-01A-01	TCGA-EJ-5499-01A-01W	22d1a43b-addc-45c9-afb2-8ecea8cf7f50		https://sharedoc.nchri.org/tcga-bcr/default.aspx		Repli-G (Qiagen) DNA	NO	TCGA-EJ-5499-01A-01W	174		0.5	UV Spec	W
TCGA-VN-A88P-01A-11	TCGA-VN-A88P-01A-11D	4A68C252-3C86-4D1E-8BB8-6A65E86B36B1	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-VN-A88P-01A-11D	13.38		0.14	PicoGreen	D
TCGA-EJ-7328-01A-31	TCGA-EJ-7328-01A-31D	1650ed6e-f235-454b-afda-43637549ee4c	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-7328-01A-31D	282.3		0.16	PicoGreen	D
TCGA-EJ-AB27-01A-11	TCGA-EJ-AB27-01A-11D	60AC2213-7D96-4C6B-A79A-0FDE26CBA247	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-AB27-01A-11D	30.53		0.14	PicoGreen	D
TCGA-EJ-A46I-01A-12	TCGA-EJ-A46I-01A-12D	D41B22A7-66BF-4EF8-80D2-F2C288AA3E21	2	https://sharedoc.nchri.org/tcga-bcr/default.aspx		DNA	NO	TCGA-EJ-A46I-01A-12D	17.93		0.17	PicoGreen	D
TCGA-EJ-AB27-01A-11	TCGA-EJ-AB27-01A-11R	6A128ED7-A62C-44D4-B50D-8535277B6B88	1	https://sharedoc.nchri.org/tcga-bcr/default.aspx		RNA	NO	TCGA-EJ-AB27-01A-11R	26.86	1.86	0.16	UV Spec	R
