analyte_id	aliquot_id	month_of_shipment	plate_id	biospecimen_barcode_bottom	center_id	plate_column	is_derived_from_ffpe	volume	amount	plate_row	day_of_shipment	year_of_shipment	bcr_aliquot_uuid	source_center	concentration	quantity	material_type	protocol_type	protocol_description
TCGA-EJ-A46E-01A-31D	TCGA-EJ-A46E-01A-31D-A256-01	12	A256	132257710	1	2	NO	6.7		E	19	2012	24AAC24D-653F-4CCA-81E2-4CBFD3094F09	23	0.16	1.07	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-CH-5789-10A-01W	TCGA-CH-5789-10A-01W-1611-08	3	1611	1052626032	8	2	NO	80		C	21	2011	e4f81be9-3bdd-4669-9ed6-c9ddc1383bc2	22	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-HC-7817-01B-11W	TCGA-HC-7817-01B-11W-A31C-08	7	A31C	153887981	8	6	NO	80		B	24	2013	CBE0168D-1AA0-44DF-A45E-DEC0A065F994	23	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-CH-5738-10A-01D	TCGA-CH-5738-10A-01D-1572-02	2	1572	1049968245	2	9	NO	13.3		C	23	2011	8ff38c73-4f7c-4b42-acb8-7084e376b053	22	0.14	1.86	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-2A-A8W3-01A-11D	TCGA-2A-A8W3-01A-11D-A376-01	2	A376	164055584	1	3	NO	6.7		C	26	2014	2E49D5CF-2111-4B73-9A9C-794F2EAFE4F4	23	0.15	1.01	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-YL-A8SI-10A-01D	TCGA-YL-A8SI-10A-01D-A41M-01	5	A41M	174186257	1	7	NO	6.7		G	28	2014	13AEB84A-CCA7-4833-BCF8-DAD9F0B5D2BC	23	0.15	1.01	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-VN-A88Q-01A-11D	TCGA-VN-A88Q-01A-11D-A34V-05	12	A34V	160341544	5	8	NO	13		E	18	2013	453A7769-956D-43B2-AB5B-A95C4AACB631	23	0.17	2.21	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-7792-01A-11R	TCGA-EJ-7792-01A-11R-2118-07	1	2118	120997898	7	3	NO	13.3		B	4	2012	310d0da6-5694-4dc0-82f7-3fe0f6699271	22	0.15	2	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-J4-A67N-01A-11D	TCGA-J4-A67N-01A-11D-A30F-05	6	A30F	150705231	5	9	NO	13		G	12	2013	16E9A08D-F84A-4575-9460-A92A77D4A488	23	0.15	1.95	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-J4-8200-10A-01W	TCGA-J4-8200-10A-01W-A31C-08	7	A31C	153887940	8	12	NO	80		E	24	2013	AEE0ABB6-28B3-4D4A-A14D-5FC0C3284559	23	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-YL-A9WL-01A-11D	TCGA-YL-A9WL-01A-11D-A41L-05	5	A41L	174189400	5	8	NO	13		A	28	2014	21747066-AB4D-4E57-8F6C-C7F0BF42A657	23	0.17	2.21	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-XK-AAK1-01A-11D	TCGA-XK-AAK1-01A-11D-A41K-08	5	A41K	174190697	8	7	NO	40		E	28	2014	79088904-66C8-4761-858F-BAB16DBF915D	23	0.07	2.8	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-2A-A8VO-01A-11D	TCGA-2A-A8VO-01A-11D-A377-08	2	A377	164104270	8	2	NO	40		E	26	2014	EA3D3E0F-FF85-4F89-99B5-375033EC614A	23	0.08	3.2	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-HC-A6AN-01A-11R	TCGA-HC-A6AN-01A-11R-A30B-07	6	A30B	132267642	7	6	NO	13		A	12	2013	6AF0BF8A-6243-493B-92F5-4EA2604D35CD	23	0.17	2.21	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-CH-5789-01A-11D	TCGA-CH-5789-01A-11D-1572-02	2	1572	1049968240	2	4	NO	13.3		C	23	2011	1d569000-ea8e-4d54-a581-aee36e66688e	22	0.15	2	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-V1-A9OX-01A-11D	TCGA-V1-A9OX-01A-11D-A41K-08	5	A41K	174190683	8	4	NO	40		F	28	2014	3570CCE7-C785-454A-A9BF-95415CC61DDF	23	0.08	3.2	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-YL-A8SR-01B-11D	TCGA-YL-A8SR-01B-11D-A377-08	2	A377	164104254	8	7	NO	40		F	26	2014	11C34A2D-0B7E-42D7-964B-B4882815490C	23	0.08	3.2	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-G9-6356-01A-11D	TCGA-G9-6356-01A-11D-1786-08	5	1786	107043830	8	1	NO	60		E	24	2011	c2bdbfc0-d13e-4d0f-904b-05c033a72b77	22	0.05	3	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-M7-A725-01A-12D	TCGA-M7-A725-01A-12D-A32A-01	9	A32A	153887509	1	11	NO	6.7		A	25	2013	FAFE3E7D-585E-4745-9552-24DE95353638	23	0.16	1.07	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-J4-A67T-01A-11D	TCGA-J4-A67T-01A-11D-A30W-01	6	A30W	153879863	1	1	NO	6.7		G	26	2013	4443F3D9-0EC2-4D5D-A174-5FF74BE49098	23	0.16	1.07	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-8468-10A-01W	TCGA-EJ-8468-10A-01W-A29C-08	5	A29C	132269625	8	10	NO	80		D	8	2013	9A786CAE-2F2F-4902-B2F8-70F26297E987	23	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-HC-8262-01A-11D	TCGA-HC-8262-01A-11D-2259-01	4	2259	128287669	1	2	NO	6.67		H	25	2012	25ca9770-6372-4c2d-87d0-0122998dca1f	22	0.16	1.07	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-J9-A8CM-10A-01D	TCGA-J9-A8CM-10A-01D-A34X-08	1	A34X	160340791	8	7	NO	40		B	6	2014	B7B750A0-FDAA-42A2-B583-989423EC1B45	23	0.07	2.8	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-M7-A720-01A-12R	TCGA-M7-A720-01A-12R-A32O-07	9	A32O	153880687	7	8	NO	13		B	25	2013	0C18423B-7A7E-440D-96A7-EC3815AA411C	23	0.17	2.21	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-HC-7742-11A-01W	TCGA-HC-7742-11A-01W-2161-08	1	2161	120988837	8	11	NO	80		E	30	2012	020bb053-7523-4494-8713-e0827a349aaa	22	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-7327-01A-11D	TCGA-EJ-7327-01A-11D-2112-01	1	2112	120996719	1	1	NO	6.67		E	4	2012	4a93f4bf-ae72-40d1-a70c-ac30eff5e875	22	0.14	0.93	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-KK-A6E1-11A-21D	TCGA-KK-A6E1-11A-21D-A30X-08	6	A30X	153879784	8	8	NO	40		E	26	2013	94FF6D8F-9403-4266-A6A8-0C264A0116FD	23	0.07	2.8	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-J4-A83N-01A-11W	TCGA-J4-A83N-01A-11W-A43V-08	7	A43V	167802557	8	6	NO	80		F	8	2014	FE8E2402-329C-48C9-A1DA-B9AB4EEB774E	23	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-QU-A6IM-01A-11W	TCGA-QU-A6IM-01A-11W-A333-08	10	A333	153887601	8	10	NO	80		B	21	2013	309EAA70-0BB6-4679-AAAE-19F6168F5E22	23	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-H9-A6BX-10A-01D	TCGA-H9-A6BX-10A-01D-A30X-08	6	A30X	153879774	8	7	NO	40		F	26	2013	59D383D8-C1EE-4CF7-B802-0A75B257E576	23	0.07	2.8	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-VP-A87J-01A-11D	TCGA-VP-A87J-01A-11D-A34U-08	1	A34U	160339761	8	10	NO	40		B	6	2014	DC7970C4-93D3-4646-9DE0-8FD9C5D420D8	23	0.08	3.2	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-7785-10A-01D	TCGA-EJ-7785-10A-01D-2111-02	1	2111	120997084	2	5	NO	10		F	4	2012	806ada5a-32c9-43f2-be24-8a563c07db1e	22	0.15	1.5	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-HC-8266-10A-01W	TCGA-HC-8266-10A-01W-2288-08	5	2288	128286978	8	7	NO	80		F	23	2012	8f697403-980e-497a-83a8-fb615ac250bb	22	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-7784-10A-01D	TCGA-EJ-7784-10A-01D-2114-08	1	2114	120997308	8	12	NO	60		C	4	2012	b330d9da-504a-4dfe-b696-ceebe0369ede	22	0.05	3	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-A46F-10A-01W	TCGA-EJ-A46F-10A-01W-A282-08	3	A282	145633369	8	2	NO	80		F	25	2013	3D36425F-0A7F-483A-971D-6B8999294FF0	23	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-AB20-01A-12D	TCGA-EJ-AB20-01A-12D-A41K-08	5	A41K	174190703	8	1	NO	40		E	28	2014	42430570-8B50-44A2-88BC-57B1AAB9FAD7	23	0.07	2.8	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-G9-6338-01A-12W	TCGA-G9-6338-01A-12W-1999-08	9	1999	1053968443	8	1	NO	80		F	19	2011	b4316339-dabd-4fe3-aec5-5c3cd3da8d58	22	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-7785-11A-01R	TCGA-EJ-7785-11A-01R-2117-13	1	2117	120997719	13	9	NO	20		A	4	2012	8472855b-1f8a-4964-8932-1f6efe91b2e9	22	0.13	2.6	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-5499-01A-01D	TCGA-EJ-5499-01A-01D-1572-02	2	1572	1049968265	2	5	NO	13.3		E	23	2011	0f4314c9-967c-4ef1-9cf2-a7b206e6129e	22	0.15	2	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-J4-A83I-10B-01D	TCGA-J4-A83I-10B-01D-A362-08	1	A362	164080434	8	6	NO	40		G	29	2014	13D07794-C0FA-4070-9DCD-9CEE45840284	23	0.08	3.2	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-HC-8212-01B-05R	TCGA-HC-8212-01B-05R-2303-13	5	2303	124427736	13	1	YES	20		F	31	2012	dae95079-1dc8-45bb-b03f-9090e799c9b9	22	0.13	2.6	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-J9-A8CK-01A-11D	TCGA-J9-A8CK-01A-11D-A34U-08	1	A34U	160339698	8	6	NO	40		G	6	2014	BC4C0FAB-2CB2-4203-A0ED-C5FEF2446F5E	23	0.07	2.8	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-HC-8256-11A-01D	TCGA-HC-8256-11A-01D-2259-01	4	2259	128287665	1	3	NO	6.67		G	25	2012	9c461d2a-6f89-4eb2-bb53-415c93287a75	22	0.13	0.87	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-HC-7079-10A-01D	TCGA-HC-7079-10A-01D-A46A-09	1	A46A	167811780	9	2	NO	13.4		D	21	2015	5DEF9255-F63D-4682-ADC2-5D71F95CFD1E	23	0.07	0.94	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-KK-A59V-01A-11R	TCGA-KK-A59V-01A-11R-A29R-07	5	A29R	132275699	7	8	NO	13		E	8	2013	D8012229-3666-4380-9D2A-2BEACA772242	23	0.16	2.08	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-G9-6377-01A-11R	TCGA-G9-6377-01A-11R-1965-07	8	1965	1053936410	7	2	NO	13.3		D	17	2011	47d13480-7771-450a-ab70-07c8ca2eb14f	22	0.14	1.86	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-VP-A87C-01A-11D	TCGA-VP-A87C-01A-11D-A34T-01	1	A34T	160338087	1	9	NO	6.7		E	6	2014	0F5FE1AE-1762-4E95-841B-2F977B5B7088	23	0.16	1.07	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-7312-01B-21R	TCGA-EJ-7312-01B-21R-A32O-07	9	A32O	153880637	7	6	NO	13		F	25	2013	43077B04-13BE-4FC0-A691-9CB49BDD50D5	23	0.17	2.21	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-HC-8259-11A-01D	TCGA-HC-8259-11A-01D-2260-08	4	2260	128285672	8	4	NO	60		A	25	2012	0c998b16-f5bf-44db-900a-8888b1557c81	22	0.05	3	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-5517-10A-01W	TCGA-EJ-5517-10A-01W-1611-08	3	1611	1052626012	8	6	NO	80		A	21	2011	e33bb4e5-d903-46c3-a838-91aab19273f8	22	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-FC-A6HD-10A-01D	TCGA-FC-A6HD-10A-01D-A31J-08	7	A31J	153888976	8	8	NO	40		G	24	2013	955BD0B6-B0F9-4092-9509-D09A7C632FD1	23	0.07	2.8	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-QU-A6IP-10A-01D	TCGA-QU-A6IP-10A-01D-A31J-08	7	A31J	153888998	8	10	NO	40		E	24	2013	148F3B38-A40B-4815-A3B4-D00C41470AE4	23	0.09	3.6	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-7325-01B-11R	TCGA-EJ-7325-01B-11R-A32J-13	9	A32J	153879941	13	6	NO	20		H	25	2013	AA0D4FB2-BA8B-4217-BFE7-E77A99F863E4	23	0.15	3	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-5518-01A-01D	TCGA-EJ-5518-01A-01D-1572-02	2	1572	1049968278	2	7	NO	13.3		F	23	2011	bd026793-2032-4d13-9a6a-a189583a537c	22	0.15	2	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-ZG-A9L4-01A-11R	TCGA-ZG-A9L4-01A-11R-A41R-13	5	A41R	174163759	13	8	NO	20		B	28	2014	E47ACDF4-00DF-4D5D-9E07-28CD9B63E5C1	23	0.16	3.2	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-G9-6361-10A-01W	TCGA-G9-6361-10A-01W-2000-08	9	2000	1053968060	8	1	NO	80		G	19	2011	db928110-08bb-45e9-97f7-3c8aa40cea69	22	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-7327-11A-01W	TCGA-EJ-7327-11A-01W-2161-08	1	2161	120988880	8	9	NO	80		B	30	2012	a08e8330-fba2-4105-9ee6-f9807803c600	22	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-XJ-A83G-01A-11W	TCGA-XJ-A83G-01A-11W-A43V-08	7	A43V	167802566	8	10	NO	80		E	8	2014	AC14DAE0-B5FC-404E-ADCE-CA0D4895808C	23	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-KK-A7AU-11A-11D	TCGA-KK-A7AU-11A-11D-A328-01	9	A328	153879416	1	9	NO	6.7		D	25	2013	F0EA6792-64E5-452B-AFD5-D957D98A7790	23	0.16	1.07	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-YL-A9WJ-01A-11D	TCGA-YL-A9WJ-01A-11D-A378-05	2	A378	164055348	5	8	NO	13		B	26	2014	BEE40425-4A58-4DD9-B2CA-A601D1CB19CA	23	0.15	1.95	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-CH-5743-01A-21D	TCGA-CH-5743-01A-21D-1574-01	2	1574	1049968476	1	1	NO	6.67		F	23	2011	3c7e12ba-734b-4fb6-9e78-85dc50ef08a7	22	0.15	1	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-KK-A6E5-01A-11D	TCGA-KK-A6E5-01A-11D-A30W-01	6	A30W	153879862	1	2	NO	6.7		G	26	2013	D7EBB110-2F6E-47DF-A2E7-39A759D80678	23	0.16	1.07	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-AB27-01A-11R	TCGA-EJ-AB27-01A-11R-A41R-13	5	A41R	174163704	13	1	NO	20		F	28	2014	F455C99A-5B56-42B8-8245-47B60A4F376C	23	0.16	3.2	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-7784-01A-11R	TCGA-EJ-7784-01A-11R-2117-13	1	2117	120997681	13	2	NO	20		D	4	2012	c4d61d8c-a669-4555-a951-93fa0cae0a78	22	0.15	3	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-HC-7745-10A-01D	TCGA-HC-7745-10A-01D-2113-01	1	2113	120998061	1	3	NO	6.67		E	4	2012	29804ac3-7684-4f7f-bb90-a7f2c4c445e7	22	0.14	0.93	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-KK-A6E7-01A-11R	TCGA-KK-A6E7-01A-11R-A31R-13	7	A31R	150756735	13	9	NO	20		C	24	2013	19042F97-5EFD-4B88-8703-7FC536EEB4DD	23	0.16	3.2	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-5509-01A-01D	TCGA-EJ-5509-01A-01D-1576-08	2	1576	1049969430	8	6	NO	40		F	23	2011	5fb0dad4-c9d6-4c38-9d1e-ee258dc133cb	22	0.05	2	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-ZG-A9LM-01A-11R	TCGA-ZG-A9LM-01A-11R-A41O-07	5	A41O	174164560	7	8	NO	13		G	28	2014	A79DE49E-9B1C-4512-B6ED-DF4A858C4875	23	0.16	2.08	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-HC-7213-10A-01W	TCGA-HC-7213-10A-01W-2162-08	1	2162	120991460	8	4	NO	80		C	30	2012	0e7ff430-8cb8-4bf8-962d-b678b750f3bc	22	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-CH-5788-10A-01W	TCGA-CH-5788-10A-01W-1611-08	3	1611	1052626029	8	2	NO	80		B	21	2011	80394fb7-96c1-4a88-bd68-e24dcb68ce5d	22	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-5496-10A-01D	TCGA-EJ-5496-10A-01D-1575-01	2	1575	1049967397	1	1	NO	6.67		D	23	2011	3e3d11f4-432c-40af-815c-828b4e03c4f0	22	0.16	1.07	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-YL-A8HM-10A-01W	TCGA-YL-A8HM-10A-01W-A446-08	7	A446	167803392	8	11	NO	80		G	8	2014	455969A8-B2B3-4498-8415-0844549B0FB7	23	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-V1-A8MF-10A-01W	TCGA-V1-A8MF-10A-01W-A446-08	7	A446	167803599	8	9	NO	80		G	8	2014	F7A1BBDD-4F53-4A3A-81E5-26BC0FC78149	23	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-J9-A8CP-01A-11D	TCGA-J9-A8CP-01A-11D-A34V-05	12	A34V	160341558	5	7	NO	13		D	18	2013	DA13FD27-B8C9-43F6-B8ED-02D32CFE1BD1	23	0.16	2.08	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-J4-A67Q-10A-01D	TCGA-J4-A67Q-10A-01D-A30G-01	6	A30G	150705276	1	10	NO	6.7		B	12	2013	46050521-1A58-43C0-9727-4E43CABD870B	23	0.15	1.01	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-HC-A9TH-01A-11D	TCGA-HC-A9TH-01A-11D-A41L-05	5	A41L	174189358	5	2	NO	13		E	28	2014	B0A1F99B-7C07-4141-92DC-CE59382E4A6C	23	0.17	2.21	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-G9-6499-10A-01W	TCGA-G9-6499-10A-01W-2000-08	9	2000	1053968013	8	2	NO	80		C	19	2011	c9843e33-0285-449e-ada0-cde01356e2b6	22	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-G9-6362-10A-01D	TCGA-G9-6362-10A-01D-1785-01	5	1785	1053959635	1	5	NO	6.67		E	25	2011	d8847e26-9bd7-4091-a2a7-63539452d994	22	0.14	0.93	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-A65J-10A-01W	TCGA-EJ-A65J-10A-01W-A331-08	10	A331	153889326	8	7	NO	80		B	21	2013	F6AD8A4B-3E72-430A-BBD7-986930D8785A	23	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-7783-01A-11D	TCGA-EJ-7783-01A-11D-2112-01	1	2112	120996742	1	2	NO	6.67		C	4	2012	d43df529-d00f-463e-968e-7b10ccb74727	22	0.14	0.93	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-KK-A8IH-01A-11D	TCGA-KK-A8IH-01A-11D-A364-08	1	A364	164082544	8	8	NO	40		G	29	2014	D1652A02-F1E2-4504-BC26-0BC6D272C104	23	0.08	3.2	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-5503-01A-01D	TCGA-EJ-5503-01A-01D-1578-05	2	1578	1049968113	5	5	NO	26.7		H	23	2011	01182819-524e-44be-8f1c-e69c1dd76075	22	0.16	4.27	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-G9-6370-10A-01D	TCGA-G9-6370-10A-01D-1784-02	5	1784	1053959793	2	6	NO	13.3		B	25	2011	1bfb79d5-d5ee-47a3-ad7d-07f41ad4ba47	22	0.15	2	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-FC-A8O0-01A-41D	TCGA-FC-A8O0-01A-41D-A378-05	2	A378	164104310	5	3	NO	13		D	26	2014	C69C337A-C5A8-4392-A283-02BD1FC4D5C6	23	0.16	2.08	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-A46G-01A-31D	TCGA-EJ-A46G-01A-31D-A26N-05	2	A26N	145673318	5	10	NO	13		E	27	2013	A8F32B96-7E65-4611-87CB-54F10C12A49E	23	0.15	1.95	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-KK-A7B3-01A-11D	TCGA-KK-A7B3-01A-11D-A33T-08	10	A33T	160355215	8	8	NO	40		B	30	2013	22AFF19C-F5E8-4648-B758-B92784CD8CDF	23	0.07	2.8	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-HC-7077-01A-11D	TCGA-HC-7077-01A-11D-1959-01	8	1959	113624758	1	2	NO	6.67		G	17	2011	d54ee333-584f-4ac4-be01-7a8595777678	22	0.15	1	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-A7NF-10A-01D	TCGA-EJ-A7NF-10A-01D-A33W-08	10	A33W	160357229	8	6	NO	40		B	30	2013	DB974012-6D0C-44C3-AE87-E0F05D96ABDC	23	0.08	3.2	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-5502-01A-01R	TCGA-EJ-5502-01A-01R-1580-07	2	1580	1049968865	7	5	NO	26.7		G	23	2011	416bc8ff-9dd9-4b0c-b0f7-66cb8a437aad	22	0.15	4.01	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-CH-5740-01A-11D	TCGA-CH-5740-01A-11D-1576-08	2	1576	1049961300	8	1	NO	40		D	23	2011	5f0e1221-01d3-44dc-a762-2084b3a42cc1	22	0.05	2	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-HC-8261-01A-11D	TCGA-HC-8261-01A-11D-2259-01	4	2259	128287666	1	2	NO	6.67		G	25	2012	c3212c6b-5f59-49f1-a7e6-091f2d3ea8ff	22	0.17	1.13	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-HC-8266-01A-11R	TCGA-HC-8266-01A-11R-2263-07	4	2263	128285390	7	3	NO	13.3		B	25	2012	32798ff7-089c-46dc-afc3-1c3f3995ecf9	22	0.16	2.13	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-HC-7740-11A-01D	TCGA-HC-7740-11A-01D-2114-08	1	2114	120997334	8	10	NO	60		A	4	2012	2b9ec727-0616-4b5f-991d-e28121bd724b	22	0.05	3	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-H9-A6BY-01A-11R	TCGA-H9-A6BY-01A-11R-A30I-13	6	A30I	150705619	13	5	NO	20		G	12	2013	74EF692C-4219-4976-BB00-F84DC23A8F40	23	0.17	3.4	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-G9-6367-01A-11D	TCGA-G9-6367-01A-11D-1785-01	5	1785	1053959605	1	2	NO	6.67		B	25	2011	566e5390-feaf-438b-9d9c-57ff0274a9a2	22	0.14	0.93	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-CH-5792-01A-11R	TCGA-CH-5792-01A-11R-1580-07	2	1580	1049968857	7	4	NO	26.7		F	23	2011	4db58676-4bfe-46de-9db9-8270d67b49fe	22	0.15	4.01	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-QU-A6IO-10A-01D	TCGA-QU-A6IO-10A-01D-A31I-01	7	A31I	153888441	1	10	NO	6.7		D	24	2013	48C2C2A7-49C4-4406-9BCC-3F0BCB186029	23	0.14	0.94	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-J4-A6G3-01A-11W	TCGA-J4-A6G3-01A-11W-A331-08	10	A331	153889321	8	2	NO	80		B	21	2013	F55E0CED-CFBA-48EA-8787-1A4EA5F56FB6	23	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-7781-10A-01D	TCGA-EJ-7781-10A-01D-2114-08	1	2114	120997258	8	11	NO	60		H	4	2012	9815ad1d-4855-4da4-839c-ffcf705347d3	22	0.05	3	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-YL-A8SR-01B-11D	TCGA-YL-A8SR-01B-11D-A378-05	2	A378	164055320	5	7	NO	13		F	26	2014	81D064A1-FBBA-4882-8FFB-FB3EB2199F10	23	0.16	2.08	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-HC-A76W-10A-01W	TCGA-HC-A76W-10A-01W-A453-08	7	A453	175155762	8	6	NO	80		G	8	2014	253BA65C-D497-45A1-BAAC-628E63D0CCAC	23	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-EJ-5517-01A-01W	TCGA-EJ-5517-01A-01W-1610-08	3	1610	1052625966	8	8	NO	80		E	21	2011	8698fc07-ec9a-442a-8570-11424ccdbcb8	22	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-ZG-A9L4-01A-11D	TCGA-ZG-A9L4-01A-11D-A41L-05	5	A41L	174189399	5	9	NO	13		A	28	2014	FB4E6350-5B19-4B8A-B1B5-7A23A49035F3	23	0.15	1.95	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-G9-7522-01A-11R	TCGA-G9-7522-01A-11R-2263-07	4	2263	128285459	7	1	NO	13.3		G	25	2012	79ff57d5-3224-4195-aa64-32ccd6d23e27	22	0.15	2	Total RNA	Library Preparation	Illumina TruSeq Kit
TCGA-KC-A4BR-01A-32W	TCGA-KC-A4BR-01A-32W-A281-08	3	A281	145630514	8	3	NO	80		D	25	2013	C3E7C6C6-F2A3-4FCD-B730-E505B3341160	23	0.5	40	Total RNA	Library Preparation	Illumina TruSeq Kit
